Unnamed: 0,Month,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,6-Months,3-Months,1-Month,Sum
455,how to get discord on ps4,44.5,12.25,21.25,30.2,12.0,23.75,7.4,21.75,85.75,23.8,16.75,52.0,59.0,152.2,-3.55,7.0,365.9
330,nsfw discord meaning,60.5,38.5,33.5,34.0,27.0,25.25,20.4,53.0,20.0,41.4,14.25,10.25,47.333333333333336,7.58,-42.57,37.08,364.88
107,discord app xbox,40.5,38.5,55.25,43.6,43.0,31.25,27.0,15.0,28.0,23.6,20.75,22.5,14.666666666666666,-114.08,-8.68,-7.83,363.12
148,discord xbox app,40.5,38.5,55.25,43.6,43.0,31.25,27.0,15.0,28.0,23.6,20.75,22.5,14.666666666666666,-114.08,-8.68,-7.83,363.12
103,use discord on xbox,45.5,44.25,61.25,57.4,44.75,24.5,24.6,15.0,19.0,17.0,10.25,24.75,19.33333333333333,-151.42,3.33,-5.42,362.08
493,chat gpt discord bot,0.0,0.0,11.5,5.6,0.0,25.0,32.8,48.5,75.75,31.6,54.0,30.5,45.0,210.45,-26.35,14.5,360.25
308,discord music bot that plays youtube,0.0,15.75,22.5,34.0,19.5,17.75,5.2,36.75,52.25,36.4,44.75,28.75,45.0,129.2,-6.9,16.25,358.6
19,temu discord server,13.0,14.25,14.25,0.0,15.75,11.25,15.6,52.0,58.25,56.6,43.75,46.5,29.0,215.0,-47.6,-17.5,357.2
91,coquette pfp,0.0,14.0,38.25,10.2,40.25,28.0,54.0,44.25,16.0,45.4,26.0,25.5,14.333333333333334,-13.22,-39.82,-11.17,356.18
197,free discord account,68.0,34.75,24.25,26.0,25.25,28.0,28.0,28.75,25.5,34.4,23.25,50.25,27.0,22.9,11.85,-23.25,355.4
138,how to join discord on xbox,42.5,11.5,44.5,67.2,55.0,35.75,21.8,19.75,3.5,24.2,27.25,11.0,33.666666666666664,-116.38,24.47,22.67,355.12
111,how to use discord on xbox,52.5,44.5,69.25,60.4,49.75,24.75,18.6,5.25,17.5,17.0,6.25,20.0,18.0,-183.25,4.5,-2.0,351.25
104,how to use xbox discord,53.5,40.0,68.0,53.6,44.25,25.75,17.8,13.25,21.0,11.0,15.25,21.0,17.666666666666668,-150.23,8.67,-3.33,348.57
29,doors discord server,0.0,32.25,32.75,30.6,28.0,7.25,30.0,70.5,24.25,22.2,19.75,20.0,29.0,24.85,-48.2,9.0,346.55
432,is discord on ps5,13.0,8.0,8.75,18.8,24.5,23.25,30.2,36.75,65.5,29.8,31.0,35.75,34.0,119.3,-31.3,-1.75,346.3
313,aiode discord bot,21.0,33.0,30.75,23.8,33.5,7.5,18.2,32.25,31.0,21.0,18.5,37.75,59.0,52.75,31.0,21.25,346.25
182,common app,28.0,34.0,50.75,83.4,38.25,27.5,27.2,15.75,11.75,9.8,11.25,12.25,16.0,-184.3,2.2,3.75,337.9
24,midjourney discord server,35.5,48.5,24.5,6.0,5.25,15.25,25.0,27.75,51.5,49.6,37.75,33.25,11.0,86.35,-46.85,-22.25,335.35
445,stream ps5 on discord,15.0,8.0,10.75,13.2,23.0,12.0,13.8,19.0,67.25,40.8,26.5,59.25,41.333333333333336,173.38,0.03,-17.92,334.88
497,nero bot discord,92.0,7.75,33.5,29.6,7.25,8.5,23.2,19.0,6.0,32.6,53.5,70.5,41.333333333333336,113.13,107.73,-29.17,332.73
338,define dissension,0.0,13.0,38.0,40.2,34.25,8.5,38.4,40.25,32.5,40.4,25.75,16.5,4.0,-12.95,-66.9,-12.5,331.75
410,discord private channel,37.0,49.75,5.25,25.0,26.75,18.0,47.8,31.5,13.0,23.0,20.0,32.25,37.0,-15.8,21.75,4.75,329.3
501,discord ai chat bot,10.5,9.5,18.75,7.6,7.25,10.75,7.0,47.5,27.0,62.4,48.25,44.25,36.0,204.55,-8.4,-8.25,326.25
525,xbox discord nitro,53.5,53.75,32.25,36.4,31.25,48.0,23.0,32.75,12.0,21.4,18.0,8.0,5.0,-127.5,-35.15,-3.0,321.8
123,xbox discord not working,26.5,14.5,48.0,38.0,33.25,43.25,32.2,25.25,21.0,26.6,11.5,18.0,10.0,-96.85,-33.35,-8.0,321.55
446,discord and ps5,15.0,8.25,10.0,17.2,48.0,22.0,29.4,20.25,59.25,22.0,22.5,39.25,22.33333333333333,50.73,-17.42,-16.92,320.43
297,discord ai bots,8.0,31.75,15.25,15.6,6.0,0.0,25.2,28.0,38.75,55.8,22.25,47.75,32.666666666666664,131.42,-19.88,-15.08,319.02
435,discord for ps5,11.5,14.25,17.0,19.4,25.5,25.75,24.8,43.25,53.5,21.0,26.0,26.25,21.666666666666668,64.97,-43.83,-4.58,318.37
354,discord mod meaning,25.5,13.5,29.25,41.6,16.25,28.5,48.4,22.5,9.0,22.4,24.5,24.75,37.0,-37.35,32.35,12.25,317.65
77,veshremy pfp,50.5,61.25,24.0,24.8,36.5,42.25,38.4,36.0,8.0,6.0,14.5,24.0,0.0,-138.7,-11.5,-24.0,315.7
112,connect xbox to discord,24.0,15.0,50.0,48.4,46.5,24.0,18.8,18.75,17.75,26.2,16.25,10.25,23.666666666666668,-89.83,-12.53,13.42,315.57
300,discord music bots that support youtube,0.0,12.0,34.75,40.4,62.25,41.5,6.2,38.0,38.75,0.0,21.0,7.5,12.0,-79.85,-36.25,4.5,314.35
305,music bots discord 2022,8.0,36.5,26.5,75.0,64.25,38.75,17.0,36.25,0.0,7.8,0.0,0.0,11.666666666666666,-202.28,-32.38,11.67,313.72
216,activision account,16.5,16.5,25.75,44.8,64.25,36.5,23.2,18.0,19.25,14.0,15.0,16.25,17.0,-111.5,-3.0,0.75,310.5
46,femboy discord server,20.5,9.5,31.25,36.4,10.25,12.75,42.2,17.5,21.75,25.2,6.0,60.25,36.0,24.35,37.8,-24.25,309.05
120,how to connect discord to xbox,22.0,23.5,49.0,44.4,41.75,24.0,13.2,13.0,24.5,21.2,18.25,16.0,18.0,-84.9,-6.45,2.0,306.8
84,kenny pfp,0.0,5.0,2.25,5.4,4.25,8.0,14.8,59.25,89.25,61.2,30.25,11.5,13.666666666666666,225.42,-154.28,2.17,304.82
181,battle net,14.5,14.75,23.5,56.6,34.0,22.75,17.2,15.75,20.5,19.2,23.0,35.0,22.33333333333333,-33.02,24.88,-12.67,304.58
439,playstation discord,18.0,15.75,23.0,23.0,31.75,23.5,26.6,29.25,52.75,18.2,20.25,22.25,17.333333333333332,16.43,-40.37,-4.92,303.63
441,connect discord to ps5,8.5,12.75,3.25,8.6,15.0,11.75,19.6,11.5,75.25,37.0,31.75,39.25,37.66666666666666,161.47,-15.08,-1.58,303.37
81,cutecore pfp,0.0,8.75,33.0,28.4,16.25,15.5,23.8,34.0,27.25,20.0,25.25,35.25,32.0,48.05,11.25,-3.25,299.45
85,kenny south park pfp,0.0,0.0,0.0,11.6,0.0,8.75,16.0,62.5,86.0,47.6,31.0,12.25,20.33333333333333,223.33,-132.52,8.08,296.03
294,uzox bot,20.5,4.5,11.75,16.2,18.75,43.75,5.2,33.75,17.0,17.0,28.0,38.75,59.333333333333336,93.68,58.33,20.58,293.98
94,south park pfp,9.0,5.25,5.0,6.0,3.5,7.25,11.6,55.75,82.25,56.4,32.75,14.5,12.666666666666666,215.72,-134.48,-1.83,292.92
503,ai art generator,7.5,12.0,16.5,16.2,19.25,48.0,25.4,23.5,23.75,26.8,25.0,21.5,21.33333333333333,4.53,-6.22,-0.17,279.23
368,steam gift card,18.5,16.0,15.75,15.6,27.25,69.75,20.0,19.75,19.0,18.6,17.75,19.0,20.0,-50.25,-0.6,1.0,278.45
41,overwatch discord server,28.0,0.0,0.0,63.2,35.0,25.75,17.0,34.25,22.75,10.4,16.75,7.5,41.66666666666666,-7.63,-1.48,34.17,274.27
31,blox fruits discord trading server,42.5,25.0,7.5,42.6,0.0,44.25,26.4,27.5,30.5,8.8,43.5,15.75,0.0,-19.7,-7.55,-15.75,271.8
361,steam sale,11.5,11.75,12.5,15.2,28.75,37.0,13.6,13.0,23.75,12.8,18.75,54.5,28.0,32.0,51.7,-26.5,269.6
328,discord meaning in english,8.5,26.5,15.25,20.2,8.0,19.5,27.6,25.0,14.25,27.0,16.5,27.75,41.66666666666666,35.12,19.67,13.92,269.22
43,splatoon discord server,0.0,22.5,50.25,50.2,19.5,20.25,7.2,21.75,18.5,0.0,33.5,0.0,25.0,-71.15,18.25,25.0,268.65
384,steam sales 2023,0.0,5.25,2.0,1.6,0.0,2.5,14.6,25.0,60.0,22.0,38.25,65.75,30.33333333333333,215.38,27.33,-35.42,267.28
140,transfer discord to xbox,10.0,22.5,54.0,52.8,42.25,7.25,11.0,10.75,17.0,24.0,8.75,10.75,4.666666666666667,-113.88,-27.58,-6.08,265.72
124,how to transfer discord call to xbox,0.0,8.5,39.25,50.0,42.5,23.25,39.0,0.0,0.0,0.0,0.0,13.0,41.66666666666666,-147.83,54.67,28.67,257.17
30,packgod discord server,0.0,12.75,0.0,27.2,0.0,31.75,42.0,49.25,51.25,11.8,0.0,15.25,15.0,28.85,-82.05,-0.25,256.25
463,how to.use discord on ps5,0.0,24.25,28.75,7.6,21.75,16.5,24.6,11.75,28.25,0.0,25.0,46.5,18.33333333333333,6.38,49.83,-28.17,253.28
322,idle meaning discord,59.0,28.25,27.25,24.8,16.75,14.5,15.4,16.5,20.75,27.6,21.0,25.0,13.333333333333334,-2.77,-5.52,-11.67,251.13
412,discord channel ideas,30.0,38.5,25.25,0.0,22.0,25.0,12.0,29.0,34.0,16.8,14.0,19.5,13.666666666666666,4.22,-32.63,-5.83,249.72
174,gas app,18.0,15.75,14.25,61.4,45.0,16.5,15.2,13.5,13.0,14.0,12.75,13.25,13.333333333333334,-88.27,-1.17,0.08,247.93
424,discord on ps5,6.0,5.75,6.75,8.4,16.5,13.25,14.2,18.5,63.0,23.8,22.5,29.0,23.666666666666668,115.62,-30.13,-5.33,245.32
291,vimeo,16.0,15.75,15.75,16.2,21.25,14.25,16.0,16.25,35.0,52.0,15.25,13.75,13.333333333333334,46.38,-60.92,-0.42,244.78
295,uzox discord bot,0.0,22.25,0.0,9.0,12.75,14.75,4.8,29.75,32.5,33.2,29.25,22.25,32.0,115.4,-11.95,9.75,242.5
20,diablo 4 discord server,0.0,11.75,6.5,10.8,0.0,7.0,25.2,0.0,20.75,7.6,28.25,80.0,41.333333333333336,116.68,121.23,-38.67,239.18
206,discord there was a problem updating your account,0.0,0.0,0.0,0.0,22.0,22.0,29.6,50.0,0.0,58.2,28.75,25.0,0.0,88.35,-54.45,-25.0,235.55
494,music bot discord 2023,0.0,3.5,0.0,1.8,5.0,0.0,12.8,64.25,36.0,21.4,29.5,29.5,31.33333333333333,188.88,-31.32,1.83,235.08
42,discord kitten server,18.0,34.5,14.75,6.0,24.0,27.5,12.8,0.0,20.75,25.2,8.25,35.75,25.0,-4.6,23.05,-10.75,234.5
469,transfer discord to ps5,14.5,0.0,14.5,13.4,0.0,0.0,0.0,14.25,68.75,36.2,23.75,35.5,28.0,178.55,-31.95,-7.5,234.35
86,messi pfp,13.5,3.5,7.75,12.4,23.5,49.0,30.6,23.0,18.0,15.2,18.5,24.25,8.333333333333334,-19.47,-5.12,-15.92,234.03
414,discord soundboard,5.5,4.25,3.0,3.2,3.5,4.25,4.2,3.5,11.25,74.8,49.5,37.75,33.333333333333336,187.73,31.03,-4.42,232.53
21,soundboard discord,5.5,4.25,3.0,3.2,3.5,4.25,4.2,3.5,11.25,74.8,49.5,37.75,33.0,187.4,30.7,-4.75,232.2
451,how to join a discord call on ps5,0.0,24.0,8.75,0.0,26.75,0.0,5.2,8.5,21.25,34.8,29.25,37.25,33.333333333333336,99.68,35.28,-3.92,229.08
137,how to transfer discord to xbox,0.0,0.0,56.25,52.2,47.75,4.25,3.4,13.0,10.5,15.8,12.75,11.0,0.0,-100.8,-15.55,-11.0,226.9
222,blizzard,11.5,11.5,11.25,18.8,15.5,45.0,13.6,22.25,17.0,19.6,15.25,17.5,16.666666666666668,-7.38,-9.43,-0.83,223.92
429,get discord on ps5,0.0,2.75,2.0,9.4,7.0,9.5,18.4,18.0,58.75,26.6,25.5,24.75,19.0,123.55,-34.1,-5.75,221.65
518,discord nitro trial,12.5,4.25,14.75,12.6,11.25,11.25,10.0,8.5,10.5,10.4,61.0,36.75,28.33333333333333,91.38,96.68,-8.42,219.58
402,the last of us steam,3.5,9.75,7.5,6.4,6.25,11.5,44.0,39.0,56.25,16.2,6.75,8.25,6.333333333333333,47.38,-90.12,-1.92,218.18
293,discord music bots 2023,0.0,4.25,5.25,0.0,0.0,7.75,5.4,54.5,37.75,7.0,22.5,21.0,51.66666666666666,171.77,-4.08,30.67,217.07
134,when is discord coming to ps5,14.0,10.25,17.5,29.6,22.0,14.25,14.0,56.75,27.5,16.6,0.0,0.0,7.0,0.25,-93.85,7.0,215.45
411,announcement,15.5,15.0,17.5,15.4,36.75,23.0,15.6,15.75,15.5,15.8,16.25,15.25,13.333333333333334,-31.37,-2.22,-1.92,215.13
214,multiple discord accounts mobile,16.5,0.0,27.75,12.0,30.5,4.5,14.2,28.75,24.0,12.4,19.5,22.5,18.0,36.2,-5.15,-4.5,214.1
500,discord music bot that plays spotify,19.5,19.5,0.0,36.2,14.5,17.0,3.6,12.25,30.5,33.2,8.25,14.25,24.666666666666668,32.32,-28.78,10.42,213.92
496,midjourney bot discord,37.5,48.75,17.5,8.0,12.75,12.25,16.0,16.25,18.25,21.0,19.75,11.0,7.0,-22.0,-17.75,-4.0,208.5
453,ps5 discord beta sign up,16.0,16.0,19.25,0.0,22.5,8.75,29.4,63.25,10.75,5.6,0.0,29.75,0.0,13.45,-49.85,-29.75,205.25
311,music bot discord 2022,20.0,26.5,21.5,58.0,23.0,24.25,20.6,15.25,10.75,5.2,0.0,0.0,0.0,-142.65,-31.2,0.0,205.05
425,how to discord ps5,3.5,3.5,3.75,5.2,8.75,6.75,7.8,13.25,61.0,23.4,21.25,26.75,21.666666666666668,131.57,-27.98,-5.08,203.07
32,blox fruits discord server link,16.5,11.75,16.0,31.6,0.0,33.0,10.8,27.25,0.0,8.2,29.25,20.5,11.666666666666666,-6.28,25.97,-8.83,200.02
33,how to add stickers to discord server on mobile,0.0,0.0,0.0,37.8,34.25,8.25,0.0,0.0,34.75,42.0,15.0,27.5,0.0,38.95,-34.25,-27.5,199.55
219,discord_backup_codes.txt,40.0,31.0,11.0,21.0,10.0,25.0,6.6,10.25,15.75,17.0,0.0,21.0,30.0,-10.6,8.0,9.0,198.6
442,join discord on ps5,0.0,2.0,2.25,1.8,5.25,5.0,2.8,4.0,64.0,28.8,19.5,27.75,35.333333333333336,160.28,-14.22,7.58,198.48
128,discord not loading on xbox,48.5,0.0,25.0,13.8,25.25,33.0,34.0,22.0,0.0,9.6,14.25,21.0,0.0,-64.2,3.65,-21.0,197.9
290,music bots for discord 2023,0.0,8.5,0.0,17.0,0.0,16.0,4.2,46.5,14.25,5.4,18.0,46.5,21.0,105.95,19.35,-25.5,197.35
342,/pos meaning discord,52.5,0.0,7.75,5.0,35.5,59.0,10.6,17.25,36.5,0.0,8.0,17.25,0.0,-38.85,-28.5,-17.25,196.85
437,how to get on discord on ps5,3.5,2.25,0.0,6.0,7.75,6.5,13.4,19.25,59.0,24.2,23.75,17.0,17.333333333333332,124.63,-44.37,0.33,196.43
215,discord ps5,5.5,4.5,6.75,8.0,13.25,10.75,13.2,19.0,51.0,16.8,15.25,21.0,16.0,82.6,-34.55,-5.0,195.5
438,discord in ps5,0.0,3.25,3.5,5.6,13.25,19.25,15.2,13.75,50.75,8.6,14.5,24.5,22.666666666666668,74.72,-11.43,-1.83,194.82
213,2015 discord account,0.0,0.0,0.0,19.0,21.25,31.5,8.8,31.75,51.5,9.0,0.0,20.0,0.0,31.7,-72.25,-20.0,192.8
142,how to get discord on ps5,0.0,3.5,0.75,5.0,6.5,7.75,12.6,21.0,54.75,22.2,23.75,20.75,13.333333333333334,119.68,-40.12,-7.42,191.88
25,discord server soundboard,11.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.25,66.6,49.75,37.0,24.33333333333333,181.93,36.23,-12.67,189.93
449,can you screen share on ps5 discord,0.0,26.25,0.0,0.0,8.0,0.0,0.0,0.0,38.0,7.8,24.25,49.25,35.333333333333336,120.38,63.03,-13.92,188.88
207,oldest discord account,0.0,13.25,19.75,9.6,10.75,30.25,34.0,0.0,0.0,20.0,0.0,17.75,33.333333333333336,-46.52,31.08,15.58,188.68
466,discord/activate,0.0,11.75,16.5,17.0,15.5,0.0,28.6,12.5,42.0,10.4,7.25,9.5,17.666666666666668,9.97,-30.48,8.17,188.67
434,how to get discord ps5,2.0,2.25,3.75,4.0,5.5,8.0,12.6,22.75,58.75,22.2,22.25,15.5,10.333333333333334,115.68,-55.62,-5.17,187.88
129,discord not transferring to xbox,0.0,32.5,9.5,27.0,0.0,22.0,14.0,0.0,17.75,22.6,0.0,25.0,16.666666666666668,-22.98,1.32,-8.33,187.02
303,discord bots that play youtube,0.0,4.0,4.75,50.2,48.5,8.5,19.4,5.0,18.25,5.2,9.75,11.0,0.0,-86.15,-7.7,-11.0,184.55
381,asus rog ally,0.0,0.0,0.25,0.0,0.25,0.0,0.2,0.25,0.25,27.2,50.25,63.75,41.66666666666666,182.67,127.97,-22.08,184.07
498,appy discord bot,21.0,5.5,0.0,8.8,10.25,32.75,12.6,32.5,20.5,18.4,9.5,13.5,19.33333333333333,43.83,-29.07,5.83,183.63
334,iwc meaning text discord,0.0,23.25,24.0,32.4,13.0,0.0,20.0,25.75,10.25,16.0,18.75,0.0,0.0,-41.9,-33.25,0.0,183.4
504,clyde discord bot,6.5,2.0,4.75,0.0,1.5,3.5,0.0,4.75,21.75,40.4,21.5,19.25,64.0,159.9,37.85,44.75,183.4
426,how to discord on ps5,2.0,3.25,2.75,4.8,7.0,6.5,6.6,10.0,60.25,20.2,19.75,23.5,18.666666666666668,121.47,-28.53,-4.83,183.27
470,how to join discord on ps5,6.0,6.75,1.5,6.4,6.75,1.0,3.8,3.5,63.5,21.2,17.0,21.0,27.0,127.0,-23.2,6.0,179.4
302,music bots for discord 2022,18.0,18.5,10.5,38.6,33.75,25.0,13.8,22.5,4.0,5.0,0.0,4.0,0.0,-104.65,-27.5,-4.0,175.65
444,how to join discord ps5,11.0,5.75,2.75,4.6,4.25,2.0,2.8,6.25,58.75,21.6,22.0,20.0,23.666666666666668,130.12,-20.93,3.67,174.42
380,rog ally,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,17.8,42.25,68.75,45.0,173.8,137.95,-23.75,174.3
22,honkai star rail discord server,0.0,0.0,29.0,4.4,0.0,10.5,4.6,0.0,10.0,59.8,16.0,19.0,20.666666666666668,76.97,-14.13,1.67,173.97
465,nfl mock drafts,3.5,5.5,2.25,2.2,4.0,6.5,13.0,29.0,64.25,41.8,0.75,1.75,0.3333333333333333,104.43,-132.22,-1.42,171.33
299,discordbots,67.0,11.0,20.5,31.6,0.0,18.75,11.8,19.0,8.75,12.6,36.0,0.0,0.0,-17.3,-4.35,0.0,170.0
125,how to join discord call on xbox,0.0,6.5,11.75,5.2,30.0,0.0,15.2,25.25,0.0,5.2,20.75,0.0,45.333333333333336,27.88,35.63,45.33,165.18
310,how do i add bots to my discord server,0.0,14.25,16.75,10.4,33.0,0.0,0.0,37.75,0.0,15.0,0.0,24.75,12.666666666666666,15.77,-15.33,-12.08,164.57
458,ps5 beta program,0.0,29.0,28.0,5.4,24.25,4.75,24.2,22.5,8.75,0.0,17.5,0.0,0.0,-66.85,-13.75,0.0,164.35
396,multiversus steam charts,88.0,34.25,21.5,19.0,12.0,6.75,12.8,19.25,14.0,6.0,6.75,1.75,10.0,-48.55,-20.75,8.25,164.05
454,https //discord.com/activate ps5,0.0,15.0,25.0,0.0,0.0,0.0,21.6,0.0,16.25,11.6,48.75,8.0,17.666666666666668,40.67,46.57,9.67,163.87
468,ps5 beta,15.5,7.5,52.75,5.6,1.75,2.5,8.2,15.25,34.0,8.2,8.0,15.25,4.666666666666667,7.07,-29.53,-10.58,163.67
130,xbox emulation hub discord,23.5,0.0,0.0,9.2,21.75,0.0,34.6,8.25,27.25,11.2,15.75,25.0,8.333333333333334,30.23,2.38,-16.67,161.33
418,discord only showing one channel,0.0,0.0,7.0,0.0,23.25,19.25,7.8,10.0,42.75,35.0,7.25,7.75,0.0,45.45,-72.75,-7.75,160.05
237,discord auto emoji,14.0,14.75,13.5,14.4,7.25,7.75,8.4,6.25,9.25,32.8,19.0,15.0,11.666666666666666,27.92,-2.63,-3.33,160.02
427,use discord on ps5,3.5,4.0,3.5,5.0,8.25,6.75,5.6,9.25,52.0,16.2,13.5,17.25,18.0,93.1,-28.7,0.75,159.3
255,discord auto emoji off,11.0,15.25,13.25,8.2,6.75,7.0,8.4,8.25,19.75,30.2,14.25,20.25,7.333333333333333,41.18,-16.37,-12.92,158.88
256,turn off auto emoji discord,16.0,20.25,11.25,11.8,9.5,5.5,6.6,9.25,14.5,27.6,14.5,10.25,15.333333333333334,26.53,-11.27,5.08,156.33
307,destiny 2 discord bots,17.0,54.75,0.0,15.6,19.5,21.5,0.0,9.75,0.0,24.0,11.0,0.0,0.0,-66.6,-22.75,0.0,156.1
464,ps5 7.00 release date,14.0,10.0,14.25,22.2,26.5,7.5,23.6,0.0,25.0,20.2,6.5,0.0,0.0,-52.35,-38.7,0.0,155.75
139,how to set up discord on xbox,35.5,6.25,31.0,24.8,14.75,27.75,7.2,11.25,6.5,12.6,13.25,0.0,0.0,-68.15,-17.1,0.0,155.35
126,how to join a discord call on xbox,28.0,22.75,7.0,25.0,16.25,0.0,35.6,14.25,27.25,0.0,0.0,6.75,0.0,-58.35,-34.75,-6.75,154.85
141,discord wont connect to xbox,0.0,8.75,12.75,9.4,8.25,0.0,23.6,14.0,32.25,5.8,0.0,16.5,22.666666666666668,28.47,-12.88,6.17,153.97
495,midjourney bot,20.5,49.5,10.5,5.6,8.0,8.25,10.8,10.5,12.5,12.0,11.0,6.5,6.666666666666667,-33.48,-10.83,0.17,151.82
416,discord forum channel not showing,0.0,25.0,0.0,7.4,14.5,0.0,8.6,14.5,10.5,0.0,51.5,13.0,0.0,34.0,39.5,-13.0,145.0
461,how to join discord from ps5,0.0,0.0,7.25,6.0,19.5,0.0,10.8,9.25,41.0,0.0,17.75,0.0,33.333333333333336,57.78,0.83,33.33,144.88
247,turn off auto emoji discord mobile 2022,0.0,17.75,8.25,0.0,0.0,25.25,5.8,16.75,31.0,7.6,15.75,0.0,15.666666666666666,29.72,-23.93,15.67,143.82
428,ps5 how to use discord,1.5,3.5,2.25,4.2,5.5,4.5,3.2,7.75,51.0,14.4,12.5,17.0,15.0,94.5,-28.65,-2.0,140.8
391,diablo 4,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.25,13.25,1.8,16.0,70.5,34.333333333333336,134.63,104.53,-36.17,139.63
392,diablo 4 steam,0.0,0.25,0.5,0.6,0.5,2.5,1.2,1.75,18.0,3.8,24.0,60.5,25.33333333333333,127.83,86.28,-35.17,138.93
519,discord nitro games,15.0,8.5,4.25,12.8,8.75,9.5,10.4,3.25,10.5,4.6,46.0,15.5,4.666666666666667,30.32,47.82,-10.83,138.72
175,discord app directory,0.0,10.0,12.75,46.6,13.25,28.5,0.0,0.0,10.25,7.8,9.5,0.0,0.0,-83.55,-8.55,0.0,138.65
433,how to use discord on ps5,1.0,2.25,2.75,4.0,4.75,4.5,3.4,4.5,54.0,13.0,12.5,17.5,13.666666666666666,93.52,-27.83,-3.83,136.82
245,turn off auto emoji discord mobile 2023,0.0,0.0,9.25,5.0,5.5,15.25,10.0,0.0,0.0,35.8,15.25,16.75,24.0,46.8,20.2,7.25,136.8
382,diablo 4 steam deck,0.0,0.0,0.25,0.4,1.75,2.0,1.0,1.75,16.75,2.6,23.5,63.25,23.0,125.45,88.65,-40.25,136.25
38,project slayers discord server,18.5,0.0,3.25,9.0,9.75,0.0,18.6,11.5,0.0,0.0,42.5,13.5,28.0,54.9,72.5,14.5,136.1
456,how to transfer discord call to ps5,27.0,13.25,0.0,0.0,25.0,10.0,0.0,0.0,39.0,0.0,11.5,0.0,37.333333333333336,39.58,9.83,37.33,136.08
136,how to setup discord on xbox,0.0,11.25,7.0,31.6,3.0,20.75,3.4,3.75,9.0,3.8,21.5,20.0,0.0,-18.95,24.95,-20.0,135.05
95,miles morales pfp,2.0,2.25,1.25,3.4,4.5,5.5,2.2,2.25,4.25,5.4,23.0,61.0,17.666666666666668,94.47,89.77,-43.33,132.67
292,best music bots for discord 2023,0.0,0.0,5.5,15.2,0.0,25.0,18.0,0.0,27.75,12.6,0.0,13.75,14.666666666666666,5.07,-11.93,0.92,132.47
131,how to join xbox insider,50.0,0.0,24.25,24.0,10.0,0.0,12.0,0.0,12.25,23.0,26.0,0.0,0.0,-9.0,-9.25,0.0,131.5
505,ai image generator discord bot,62.0,36.25,11.0,0.0,22.75,0.0,0.0,0.0,18.75,4.0,9.25,11.75,14.333333333333334,-11.92,12.58,2.58,128.08
262,how to turn off emoticon to emoji discord mobile,50.0,0.0,39.75,0.0,12.75,19.0,0.0,25.0,0.0,17.0,13.25,0.0,0.0,-16.25,-28.75,0.0,126.75
249,turn off auto emoji discord mobile,6.5,11.75,14.25,11.8,4.25,12.25,0.0,5.5,15.75,24.8,7.25,12.0,5.333333333333333,16.33,-21.47,-6.67,124.93
462,linking discord to ps5,20.0,13.25,13.25,20.0,7.25,16.75,24.0,9.75,5.25,4.2,10.25,0.0,0.0,-65.05,-8.95,0.0,123.95
44,age restricted server discord,0.0,0.0,20.25,9.2,9.0,0.0,11.4,0.0,6.5,31.8,13.75,11.0,10.0,23.2,-3.55,-1.0,122.9
399,god of war ragnarok steam,2.0,1.25,1.75,11.4,53.25,18.75,12.6,6.0,5.75,4.0,2.5,2.75,2.6666666666666665,-75.33,-7.83,-0.08,122.67
457,https //discord.com/activate,13.0,2.75,0.0,2.8,0.0,8.0,7.6,0.0,38.5,11.2,11.25,15.25,22.666666666666668,77.72,-0.53,7.42,120.02
397,dwarf fortress steam,1.5,2.0,1.75,3.2,5.75,66.25,17.0,6.0,4.5,2.6,2.75,1.75,3.0,-75.35,-5.6,1.25,116.55
248,how to turn off emoticon to emoji discord,0.0,12.0,10.5,9.4,0.0,18.5,0.0,0.0,15.25,0.0,25.0,23.5,0.0,13.35,33.25,-23.5,114.15
448,how to join discord call on ps5,0.0,0.0,0.0,38.0,7.5,14.0,0.0,0.0,18.25,7.8,13.75,5.25,9.333333333333334,-5.12,2.28,4.08,113.88
467,ps5 beta discord,0.0,0.0,1.5,1.2,0.0,3.75,20.4,66.0,11.0,0.0,1.5,5.25,2.6666666666666665,59.57,-67.58,-2.58,113.27
75,wednesday pfp,0.0,3.0,1.25,1.4,33.0,43.0,12.2,3.5,2.5,1.2,3.0,1.75,2.333333333333333,-79.57,-0.12,0.58,108.13
127,discord not showing up on xbox,0.0,0.0,0.0,29.2,11.5,0.0,8.6,0.0,19.0,19.4,8.0,5.5,6.333333333333333,8.93,-18.57,0.83,107.53
74,ice spice pfp,0.0,2.0,1.0,1.0,0.75,2.5,4.4,46.75,20.0,12.4,6.0,5.25,4.333333333333333,83.08,-63.57,-0.92,106.38
430,discord chat ps5,7.0,3.0,2.75,5.2,5.0,5.0,4.2,6.25,40.0,7.6,6.5,12.0,8.0,55.2,-27.35,-4.0,105.5
28,discord server has exclamation point,0.0,0.0,0.0,0.0,5.0,16.25,8.6,12.75,5.75,3.6,0.0,0.0,51.0,43.25,28.9,51.0,102.95
251,discord pleading emoji,0.0,0.0,4.5,5.0,9.25,5.75,0.0,3.25,28.5,18.8,10.5,3.0,9.666666666666666,49.22,-27.38,6.67,98.22
